T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,unit_number,time_cycles,RUL_raw,RUL_capped
-0.586397,2.529402,0.643455,0.202722,-1.295028,0.196538,0.753019,0.716561,-1.486728,1.133375,0.145702,0.315387,0.590767,-0.491123,-1.068721,64.0,158.0,125.0,125.0
-0.506193,0.607836,0.650236,0.202722,-0.336316,0.75432,1.246315,1.295021,-0.88297,0.397065,1.091396,1.551983,-0.287712,-0.568286,-2.360681,64.0,159.0,124.0,124.0
-0.746805,1.453755,1.65383,0.202722,-0.791298,1.312103,0.055763,1.468559,-0.862845,1.133375,0.340626,-0.164032,0.590767,0.126178,-2.411797,64.0,160.0,123.0,123.0
0.589929,2.123619,0.58073,0.202722,-1.311277,0.940248,0.509928,0.543024,-1.506853,0.212988,0.149475,1.007881,1.469246,-0.10531,-0.908984,64.0,161.0,122.0,122.0
1.445438,0.39743,1.794536,0.202722,-1.603766,0.75432,0.576333,1.179329,-1.124473,1.133375,1.11026,0.791001,1.469246,-1.031261,-1.036774,64.0,162.0,121.0,121.0
0.830541,0.755979,1.021498,0.202722,-1.880005,0.75432,1.249872,1.410713,-0.943346,1.133375,0.98073,0.905148,-0.287712,-0.645448,-0.739023,64.0,163.0,120.0,120.0
0.723602,1.028649,0.31966,0.202722,-0.48256,1.126175,0.924961,1.584251,-1.607479,0.212988,0.660049,0.235483,-0.287712,0.357666,-0.976712,64.0,164.0,119.0,119.0
-0.666601,-0.083498,0.075543,0.202722,-0.921293,0.196538,1.088602,1.121483,-0.762218,2.053763,0.539322,1.057344,0.590767,-1.5714,-0.239363,64.0,165.0,118.0,118.0
0.001766,1.208997,2.11155,0.202722,-0.076327,0.196538,1.069629,1.121483,-2.150862,1.133375,0.875094,0.730122,-0.287712,0.357666,-0.72241,64.0,166.0,117.0,117.0
0.376051,1.610486,0.606159,0.202722,-1.213781,0.568393,1.234457,0.60087,-1.365976,0.581143,0.441231,0.707293,0.590767,-0.41396,-1.614386,64.0,167.0,116.0,116.0
0.589929,1.382904,1.182548,0.202722,-1.603766,0.01061,-0.126851,1.121483,-0.88297,0.949298,0.387156,0.414314,1.469246,-0.491123,-1.069999,64.0,168.0,115.0,115.0
-0.212112,1.009326,0.734999,0.202722,-1.457521,0.196538,1.69455,0.195948,-2.513117,1.317453,0.719155,1.373152,2.347725,-0.491123,-0.392711,64.0,169.0,114.0,114.0
-1.040887,-0.126438,0.696008,0.202722,-0.011329,0.75432,1.440787,1.931327,-0.943346,0.397065,1.135411,1.947694,2.347725,-1.5714,-0.452772,64.0,170.0,113.0,113.0
2.033601,0.837565,1.652135,0.202722,-2.676223,1.683958,0.858556,0.658716,-0.802469,0.76522,0.492792,2.080866,1.469246,-0.336798,-2.675045,64.0,171.0,112.0,112.0
2.354418,0.76242,0.941821,0.202722,-0.433812,1.49803,1.044728,0.774407,-0.802469,1.133375,0.968154,1.609057,1.469246,-1.5714,-0.243196,64.0,172.0,111.0,111.0
0.696867,1.196115,0.643455,0.202722,-1.555018,1.49803,1.571226,2.278403,-1.144598,0.02891,1.330335,0.38768,-0.287712,-0.954099,-0.027231,64.0,173.0,110.0,110.0
1.552377,2.55946,0.285755,0.202722,-1.457521,0.75432,1.211926,1.295021,-1.486728,1.50153,0.390928,0.106116,1.469246,-0.799773,-1.224626,64.0,174.0,109.0,109.0
0.88401,2.778454,0.918087,0.202722,-1.376275,0.75432,0.966464,0.716561,-1.446477,0.949298,0.935457,0.60456,1.469246,-1.262749,-1.073833,64.0,175.0,108.0,108.0
0.376051,1.060854,0.796028,0.202722,-0.856295,0.940248,0.649853,1.873481,-1.64773,0.581143,1.119063,1.106808,1.469246,-0.259635,-2.004146,64.0,176.0,107.0,107.0
1.204826,0.455399,1.270701,0.202722,-1.24628,1.126175,1.508379,1.468559,-2.311864,1.50153,0.403504,2.742921,0.590767,-1.494237,-0.823364,64.0,177.0,106.0,106.0
0.215643,0.798919,1.447008,0.202722,0.216162,0.75432,0.841954,2.047019,-1.406227,1.133375,1.293865,1.643301,0.590767,-0.722611,-1.288521,64.0,178.0,105.0,105.0
0.803806,0.951357,1.399541,0.202722,-1.668763,0.568393,0.643924,1.931327,-1.164724,1.869685,0.682685,1.483495,1.469246,-1.185587,-1.216958,64.0,179.0,104.0,104.0
0.242378,1.496695,1.389369,0.202722,-1.815007,1.312103,1.602057,1.295021,-0.762218,0.76522,0.945518,1.297054,1.469246,-0.182472,-2.301897,64.0,180.0,103.0,103.0
1.391969,2.224528,1.584324,0.202722,-0.970041,0.01061,1.643561,1.584251,-1.748356,0.949298,0.599685,0.330606,0.590767,-2.420189,-1.211846,64.0,181.0,102.0,102.0
1.311765,1.168204,1.129994,0.202722,-1.051288,0.940248,1.214298,0.31164,-1.547104,1.317453,1.204578,1.049735,0.590767,-1.262749,-2.26356,64.0,182.0,101.0,101.0
1.391969,0.041028,1.307997,0.202722,-1.148784,0.568393,1.227342,1.352867,-1.708106,1.133375,0.829821,-0.06891,0.590767,-1.185587,-1.907026,64.0,183.0,100.0,100.0
-0.105173,1.189674,1.248663,0.202722,-1.603766,0.196538,1.11469,1.410713,-1.345851,0.397065,0.653761,1.300859,0.590767,-1.339912,-0.786305,64.0,184.0,99.0,99.0
2.060336,2.256733,1.916595,0.202722,-1.051288,0.382465,0.991366,0.716561,-1.708106,0.581143,1.476213,1.711789,1.469246,-1.88005,-2.126825,64.0,185.0,98.0,98.0
0.990949,0.833271,1.270701,0.202722,-1.863755,0.75432,0.098453,1.873481,-2.392365,-0.155168,1.236017,0.429534,0.590767,-0.799773,-2.595815,64.0,186.0,97.0,97.0
0.937479,0.476869,1.579238,0.202722,-0.905043,2.055813,1.096903,1.179329,-1.587354,0.02891,0.658791,0.718707,1.469246,-0.799773,-2.070597,64.0,187.0,96.0,96.0
0.402786,-0.021235,0.989288,0.202722,-1.538768,0.568393,1.747912,1.237175,-2.291739,0.212988,0.485246,1.415006,0.590767,0.203341,-0.892371,64.0,188.0,95.0,95.0
2.006867,1.193968,1.233405,0.202722,-2.269989,0.75432,1.932898,1.063637,-1.345851,0.76522,0.746821,-0.027056,1.469246,-0.336798,-2.482082,64.0,189.0,94.0,94.0
2.381152,0.109732,0.784161,0.202722,-2.009999,0.01061,1.498892,1.352867,-0.319462,0.581143,0.797124,1.803107,1.469246,-1.108424,-0.865535,64.0,190.0,93.0,93.0
0.589929,0.472575,1.313083,0.202722,-0.206321,1.312103,1.102832,0.947945,-1.365976,0.397065,0.560701,1.251395,0.590767,-2.728839,-0.310925,64.0,191.0,92.0,92.0
1.552377,0.861182,2.108159,0.202722,-0.677553,1.683958,1.996931,2.451941,-1.929484,0.949298,0.706579,0.049043,2.347725,-2.188701,-2.597093,64.0,192.0,91.0,91.0
-0.238846,2.991007,1.160509,0.202722,-2.107495,-0.175317,1.862935,1.757789,-1.124473,0.949298,1.122835,-0.335253,1.469246,-0.954099,-0.000395,64.0,193.0,90.0,90.0
2.434622,0.775302,1.930157,0.202722,-0.255069,0.940248,0.946305,0.774407,-1.446477,1.133375,0.754367,0.741537,0.590767,-2.188701,-0.299424,64.0,194.0,89.0,89.0
2.247479,1.337817,2.56927,0.202722,-0.775049,1.49803,0.642739,1.873481,-1.245225,1.133375,1.409562,2.518431,1.469246,-2.806002,-3.669253,64.0,195.0,88.0,88.0
-0.238846,2.411317,1.903033,0.202722,-1.100036,0.568393,1.861749,1.179329,-1.547104,0.397065,1.129123,0.82905,1.469246,0.049015,-1.242516,64.0,196.0,87.0,87.0
1.73952,-0.077057,0.975726,0.202722,0.346157,0.196538,1.107575,1.931327,-0.339588,1.869685,1.275002,2.027597,1.469246,-0.722611,-0.419547,64.0,197.0,86.0,86.0
1.231561,1.644838,1.599581,0.202722,-1.815007,0.382465,1.56174,1.410713,-1.526978,0.581143,0.387156,1.369347,1.469246,-2.111538,-2.222667,64.0,198.0,85.0,85.0
1.231561,2.183735,1.248663,0.202722,-0.921293,1.312103,1.370825,2.104865,-1.285475,1.317453,1.458607,1.567203,1.469246,-1.339912,-2.175385,64.0,199.0,84.0,84.0
-0.105173,0.700157,1.989491,0.202722,-1.457521,0.940248,0.738789,1.699943,-2.130736,2.23784,0.997078,2.271112,0.590767,-1.648562,-0.548615,64.0,200.0,83.0,83.0
0.990949,0.886946,-0.027868,0.202722,-3.196202,1.683958,2.333701,1.584251,-0.842719,1.133375,1.442259,0.889928,0.590767,-1.108424,-1.080223,64.0,201.0,82.0,82.0
0.08197,2.222381,1.855566,0.202722,-2.139994,0.940248,1.433673,1.699943,-1.547104,0.397065,1.12032,3.241364,1.469246,-1.339912,-1.799682,64.0,202.0,81.0,81.0
0.563194,-0.177966,1.572457,0.202722,-1.408773,0.568393,1.229714,2.104865,-1.667855,0.581143,0.926654,1.88301,1.469246,-1.031261,-0.891093,64.0,203.0,80.0,80.0
0.536459,0.871917,1.660611,0.202722,-1.99375,1.49803,0.82891,2.567632,-1.023847,2.605995,1.505137,1.175297,0.590767,-1.339912,-1.707673,64.0,204.0,79.0,79.0
-0.105173,0.363078,2.086121,0.202722,-2.058747,1.126175,1.478733,1.931327,-1.607479,1.133375,0.978215,1.434031,0.590767,-1.031261,-1.748566,64.0,205.0,78.0,78.0
3.129723,2.647487,1.496171,0.202722,-1.896254,0.382465,1.489406,1.989173,-0.943346,2.23784,1.412077,2.225453,0.590767,-2.188701,-2.494861,64.0,206.0,77.0,77.0
0.830541,0.736656,1.713164,0.202722,-1.571267,0.382465,1.5985,2.278403,-1.26535,0.949298,0.94426,2.126525,1.469246,-2.111538,-1.758789,64.0,207.0,76.0,76.0
1.044418,1.490254,1.1995,0.202722,-3.033708,0.196538,2.754663,1.410713,-1.064097,0.581143,2.164105,1.426421,0.590767,-2.497351,-2.013091,64.0,208.0,75.0,75.0
1.365234,2.125766,1.911509,0.202722,-1.782508,1.126175,2.385877,2.74117,-1.848983,1.685608,1.649758,0.966027,2.347725,-2.111538,-0.227861,64.0,209.0,74.0,74.0
2.033601,0.13979,1.318168,0.202722,-1.132534,2.055813,2.368089,1.699943,-2.492991,0.397065,1.061214,1.160077,1.469246,-1.185587,-2.175385,64.0,210.0,73.0,73.0
1.846459,1.488107,0.267107,0.202722,-2.334986,0.568393,2.396549,2.914708,-2.211238,1.133375,1.869833,0.848074,0.590767,-2.188701,-2.286563,64.0,211.0,72.0,72.0
-0.37252,1.586869,2.138674,0.202722,-2.139994,-0.175317,1.689807,1.757789,-1.567229,1.133375,1.59191,1.483495,-0.287712,-1.648562,-1.292354,64.0,212.0,71.0,71.0
2.327683,0.758126,1.487694,0.202722,-2.042498,1.49803,2.910004,2.104865,-1.788607,1.133375,1.759167,2.179794,-0.287712,-2.343026,0.12484,64.0,213.0,70.0,70.0
1.097888,0.640041,1.411408,0.202722,-1.961251,1.869885,2.656241,1.295021,-1.869108,0.397065,1.524001,1.163882,-0.287712,-1.108424,-0.726243,64.0,214.0,69.0,69.0
0.88401,3.465494,1.911509,0.202722,-1.506269,0.75432,2.35386,2.567632,-2.070361,0.76522,1.629637,1.997158,2.347725,-0.491123,-2.703159,64.0,215.0,68.0,68.0
2.728703,2.458551,1.021498,0.202722,-2.49748,1.126175,2.697744,2.683324,-0.862845,2.053763,0.909048,2.602139,2.347725,-1.031261,-2.264838,64.0,216.0,67.0,67.0
1.579112,1.760776,2.530279,0.202722,-2.513729,1.683958,2.853085,1.873481,-1.627605,1.133375,2.327589,2.636383,1.469246,-1.648562,-3.169593,64.0,217.0,66.0,66.0
1.204826,1.365728,2.150541,0.202722,-1.99375,1.683958,2.189032,1.873481,-1.526978,0.212988,1.154275,1.24759,1.469246,-1.262749,-2.37985,64.0,218.0,65.0,65.0
1.28503,2.042033,1.872518,0.202722,-3.309947,0.940248,2.901703,3.31963,-1.687981,0.949298,2.155302,3.366926,1.469246,-2.034376,-0.862979,64.0,219.0,64.0,64.0
2.033601,1.29273,2.752358,0.202722,-2.351236,1.683958,2.608809,2.567632,-2.653993,1.133375,1.399501,2.944581,2.347725,-0.645448,-1.293632,64.0,220.0,63.0,63.0
3.316866,0.277198,1.909814,0.202722,-1.717511,2.055813,2.728575,2.220557,-1.768482,1.50153,2.097454,0.764366,3.226204,-1.339912,-1.312801,64.0,221.0,62.0,62.0
1.73952,1.198262,1.124909,0.202722,-2.058747,1.869885,3.136493,2.856862,-1.3056,1.317453,1.828333,2.647798,3.226204,-2.188701,-0.924318,64.0,222.0,61.0,61.0
0.910745,3.222883,2.381096,0.202722,-1.148784,1.49803,2.190218,1.352867,-1.808732,1.50153,1.466153,1.894425,1.469246,-1.185587,-1.16073,64.0,223.0,60.0,60.0
1.525642,1.475225,1.904728,0.202722,-1.262529,2.24174,3.121078,2.567632,-1.869108,1.133375,2.055954,2.069451,2.347725,-2.574514,-1.545379,64.0,224.0,59.0,59.0
1.899928,1.59331,3.718656,0.202722,-1.73376,2.24174,2.517501,3.088246,-2.432615,1.50153,1.813242,2.651603,0.590767,-4.040604,-1.048275,64.0,225.0,58.0,58.0
0.48299,3.081181,3.306708,0.202722,-2.351236,1.869885,3.215942,2.278403,-2.734494,1.133375,2.521256,1.768863,2.347725,-2.806002,-1.402254,64.0,226.0,57.0,57.0
1.792989,3.428995,2.60148,0.202722,-2.952462,1.126175,2.274411,3.0304,-0.802469,1.685608,2.172908,2.016182,1.469246,-1.957213,-1.554324,64.0,227.0,56.0,56.0
0.269112,2.014122,0.812981,0.202722,-2.058747,1.683958,2.291012,1.931327,-2.432615,0.949298,2.159075,2.191208,2.347725,-3.114652,-3.172149,64.0,228.0,55.0,55.0
2.969315,1.730718,3.004952,0.202722,-1.555018,0.940248,2.88273,2.278403,-2.593618,1.685608,1.730243,1.825937,3.226204,-2.960327,-2.277617,64.0,229.0,54.0,54.0
2.194009,2.439228,3.454196,0.202722,-1.668763,1.312103,2.62541,2.162711,-2.211238,1.317453,1.991818,3.724588,2.347725,-1.725725,-1.938973,64.0,230.0,53.0,53.0
1.953397,3.903482,2.387877,0.202722,-1.587516,1.312103,2.187847,2.220557,-2.271613,0.949298,2.431968,2.674432,2.347725,-3.500466,-1.432924,64.0,231.0,52.0,52.0
0.88401,2.278203,3.406729,0.202722,-1.75001,1.126175,2.320657,1.352867,-1.828857,0.949298,2.347711,2.229258,2.347725,-1.031261,-2.258449,64.0,232.0,51.0,51.0
1.819724,2.422052,2.657424,0.202722,-2.838716,2.24174,3.233729,2.74117,-2.694244,3.158228,2.569043,3.465854,3.226204,-2.420189,-1.802238,64.0,233.0,50.0,50.0
3.102989,2.338319,2.667595,0.202722,-2.25374,0.382465,2.532917,2.799016,-3.599881,1.869685,2.058469,2.164574,1.469246,-2.343026,-1.009938,64.0,234.0,49.0,49.0
2.59503,2.160118,2.99139,0.202722,-1.99375,1.49803,2.945578,1.352867,-2.130736,2.053763,1.664849,2.834239,3.226204,-2.034376,-2.057818,64.0,235.0,48.0,48.0
1.579112,0.4189,2.542146,0.202722,-2.416233,1.312103,3.199341,2.799016,-1.889233,0.397065,2.141469,2.491796,1.469246,-1.725725,-3.564465,64.0,236.0,47.0,47.0
1.044418,2.106443,1.847089,0.202722,-2.464981,2.427668,2.93372,3.551014,-2.694244,1.317453,2.353998,3.264194,3.226204,-3.114652,-1.775402,64.0,237.0,46.0,46.0
1.525642,2.548725,3.238898,0.202722,-2.481231,1.312103,2.475998,3.493168,-2.03011,1.133375,2.015712,2.305356,4.104683,-2.574514,-1.165842,64.0,238.0,45.0,45.0
0.322582,1.906772,2.969352,0.202722,-3.358696,2.24174,2.184289,1.179329,-2.75462,0.76522,2.453347,2.75814,1.469246,-1.802888,-1.572215,64.0,239.0,44.0,44.0
4.065437,1.496695,3.659322,0.202722,-3.326197,2.055813,3.163767,3.89809,-3.740758,2.97415,2.112545,0.726317,2.347725,-3.423303,-2.560034,64.0,240.0,43.0,43.0
1.178092,2.877216,2.320067,0.202722,-2.75747,1.312103,2.975223,2.162711,-2.814996,0.581143,2.38418,2.811409,2.347725,-2.728839,-0.073235,64.0,241.0,42.0,42.0
1.766255,1.951859,3.522006,0.202722,-2.156244,1.126175,2.697744,3.31963,-3.257751,1.317453,2.629407,2.723896,2.347725,-3.191815,-1.491707,64.0,242.0,41.0,41.0
1.017684,2.477874,2.53706,0.202722,-1.99375,1.49803,2.894588,2.104865,-1.506853,0.949298,2.972724,1.441641,1.469246,-2.188701,-1.384363,64.0,243.0,40.0,40.0
1.712785,2.08712,2.355667,0.202722,-2.23749,1.126175,1.877165,3.435322,-1.104348,2.053763,2.281059,1.841156,2.347725,-3.114652,-1.92875,64.0,244.0,39.0,39.0
2.488091,1.189674,2.989695,0.202722,-2.416233,2.24174,2.978781,2.972554,-2.955872,1.50153,2.218181,2.411893,3.226204,-2.111538,-3.021357,64.0,245.0,38.0,38.0
1.686051,2.583077,3.569474,0.202722,-3.878675,2.427668,3.473263,4.013782,-2.996123,1.685608,2.961406,1.357933,2.347725,-1.957213,-2.671211,64.0,246.0,37.0,37.0
1.686051,2.656075,2.540451,0.202722,-3.651184,0.75432,3.36654,2.336249,-2.41249,2.053763,2.794149,1.217151,1.469246,-2.497351,-3.538907,64.0,247.0,36.0,36.0
1.686051,2.542284,2.403135,0.202722,-2.107495,2.427668,2.746362,3.551014,-2.935747,1.685608,2.465922,3.351707,1.469246,-3.114652,-2.529364,64.0,248.0,35.0,35.0
2.621764,2.632458,1.809794,0.202722,-2.221241,1.683958,3.890667,3.146092,-2.352114,0.949298,2.504907,2.845653,2.347725,-3.886279,-2.40413,64.0,249.0,34.0,34.0
3.343601,2.061356,2.979523,0.202722,-1.766259,1.126175,3.358239,1.873481,-2.573492,2.421918,2.826846,1.88301,2.347725,-1.108424,-2.314676,64.0,250.0,33.0,33.0
2.782172,1.425844,2.876112,0.202722,-3.00121,2.055813,3.157838,2.972554,-2.75462,1.869685,3.264481,1.677545,2.347725,-2.960327,-3.027746,64.0,251.0,32.0,32.0
3.423805,3.577138,3.496577,0.202722,-3.017459,1.869885,3.678408,2.856862,-2.593618,2.790073,2.327589,2.731506,2.347725,-3.654791,-3.836659,64.0,252.0,31.0,31.0
2.300948,1.962594,3.323661,0.202722,-2.773719,1.49803,4.680415,2.74117,-3.479129,2.23784,2.889724,2.761945,4.104683,-3.03749,-1.938973,64.0,253.0,30.0,30.0
3.423805,2.121472,3.966164,0.202722,-2.188742,1.49803,4.965009,3.261784,-1.909358,1.685608,3.464435,3.013069,2.347725,-3.963441,-3.28716,64.0,254.0,29.0,29.0
3.450539,2.21594,3.764428,0.202722,-2.643724,1.869885,3.287091,4.129474,-4.646395,1.317453,3.336162,2.09989,1.469246,-3.03749,-3.0073,64.0,255.0,28.0,28.0
2.862376,1.135999,2.594699,0.202722,-3.033708,2.24174,3.710424,3.435322,-2.090486,1.685608,3.230526,2.98263,4.104683,-2.188701,-3.036691,64.0,256.0,27.0,27.0
2.434622,3.276558,4.337426,0.202722,-2.936212,3.72916,3.321479,3.89809,-2.311864,1.869685,3.64301,4.371423,1.469246,-3.577628,-3.439231,64.0,257.0,26.0,26.0
2.915846,3.16062,3.698313,0.202722,-2.318737,1.683958,3.51358,3.435322,-2.714369,2.053763,2.854512,3.458244,2.347725,-2.034376,-3.058416,64.0,258.0,25.0,25.0
4.573396,1.419403,3.174478,0.202722,-2.448732,2.24174,2.815139,2.625478,-3.197376,1.317453,2.727497,2.97502,3.226204,-4.735068,-2.786223,64.0,259.0,24.0,24.0
3.477274,3.18209,3.452501,0.202722,-4.073667,1.126175,4.820341,3.435322,-3.459004,1.685608,2.9853,3.526733,2.347725,-2.728839,-3.50696,64.0,260.0,23.0,23.0
3.022785,4.313559,4.703602,0.202722,-2.25374,2.24174,4.778838,4.071628,-2.452741,2.421918,3.210405,2.13794,2.347725,-2.497351,-4.096073,64.0,261.0,22.0,22.0
3.958498,2.261027,4.301826,0.202722,-1.880005,1.869885,3.67485,2.567632,-2.653993,1.685608,3.783858,4.230641,2.347725,-2.960327,-3.901832,64.0,262.0,21.0,21.0
3.316866,2.767719,4.16451,0.202722,-2.838716,2.427668,4.221508,3.203938,-3.217501,2.23784,3.248132,3.039704,2.347725,-1.648562,-2.731273,64.0,263.0,20.0,20.0
2.915846,3.929246,3.605074,0.202722,-3.894924,2.24174,3.877623,3.31963,-4.042637,2.421918,2.991588,2.967411,1.469246,-2.420189,-3.184928,64.0,264.0,19.0,19.0
2.247479,3.042535,2.79813,0.202722,-3.732431,2.055813,5.135766,2.914708,-2.774745,2.053763,3.884464,3.43922,3.226204,-1.88005,-3.690978,64.0,265.0,18.0,18.0
1.792989,3.892747,4.084833,0.202722,-3.683683,1.869885,4.635355,5.055009,-3.821259,1.317453,3.805237,3.035899,3.226204,-3.268978,-3.453288,64.0,266.0,17.0,17.0
3.156458,3.029653,3.633893,0.202722,-3.74868,2.613595,5.642106,3.840244,-3.378503,2.605995,4.07813,3.176681,3.226204,-2.883165,-3.030302,64.0,267.0,16.0,16.0
4.092172,3.184237,3.101582,0.202722,-4.25241,1.869885,4.555906,3.666706,-3.599881,2.421918,3.55498,2.267307,4.104683,-4.040604,-2.935737,64.0,268.0,15.0,15.0
1.632581,3.416113,3.7746,0.202722,-2.871215,2.98545,4.608081,4.881471,-4.908023,1.133375,3.942312,2.735311,3.226204,-3.191815,-2.875676,64.0,269.0,14.0,14.0
1.819724,4.186886,2.928665,0.202722,-1.977501,1.869885,6.404581,5.633469,-4.847648,2.23784,3.832903,2.35482,2.347725,-3.886279,-2.364515,64.0,270.0,13.0,13.0
1.792989,3.293734,4.610363,0.202722,-4.707392,1.683958,4.99584,4.765779,-4.203639,2.790073,3.797691,4.489375,3.226204,-4.117767,-4.051346,64.0,271.0,12.0,12.0
3.717886,3.665165,4.037365,0.202722,-3.48869,2.613595,5.452377,3.31963,-3.579756,2.23784,4.020282,4.53123,3.226204,-2.883165,-3.322942,64.0,272.0,11.0,11.0
3.236662,3.658724,4.133995,0.202722,-2.464981,2.055813,4.482385,4.650087,-4.465268,2.605995,3.742358,3.85776,4.104683,-4.735068,-3.017523,64.0,273.0,10.0,10.0
2.701968,3.875571,3.18804,0.202722,-3.667433,2.24174,6.35952,4.013782,-4.042637,2.605995,4.322099,3.020679,1.469246,-4.272092,-3.637306,64.0,274.0,9.0,9.0
2.915846,2.224528,2.85916,0.202722,-4.024919,1.49803,5.568586,4.245165,-4.082887,3.158228,4.203887,3.960493,4.104683,-2.806002,-3.113366,64.0,275.0,8.0,8.0
2.461356,3.188531,3.777991,0.202722,-4.219911,2.613595,6.194693,4.071628,-3.660257,2.23784,4.12969,2.784775,3.226204,-3.809116,-4.20725,64.0,276.0,7.0,7.0
4.092172,4.64205,4.078052,0.202722,-3.829927,2.98545,4.788324,5.170701,-3.801134,2.421918,4.265508,4.120299,2.347725,-3.654791,-4.320984,64.0,277.0,6.0,6.0
3.557478,3.699517,5.588528,0.202722,-3.586186,2.98545,5.337353,4.18732,-4.525643,2.97415,3.972494,3.264194,4.104683,-4.040604,-2.782389,64.0,278.0,5.0,5.0
3.290131,4.236267,5.900456,0.202722,-3.212451,2.427668,6.159118,4.18732,-5.491656,2.605995,4.935794,4.344789,3.226204,-2.960327,-2.046317,64.0,279.0,4.0,4.0
3.370335,4.268472,4.222149,0.202722,-2.611225,4.286943,5.056317,4.013782,-3.55963,3.894538,4.676734,4.630157,3.226204,-4.81223,-4.115241,64.0,280.0,3.0,3.0
3.610948,4.463849,4.603582,0.202722,-4.057418,3.543233,5.393086,3.955936,-3.881635,2.97415,4.950885,4.017566,2.347725,-3.731954,-3.607914,64.0,281.0,2.0,2.0
3.637682,4.051625,3.889878,0.202722,-4.073667,2.799523,5.792704,5.170701,-4.163388,2.421918,4.323356,4.565474,4.104683,-3.191815,-3.863494,64.0,282.0,1.0,1.0
3.958498,3.924952,3.830544,0.202722,-5.389864,2.055813,6.397466,4.534395,-4.706771,2.97415,5.43002,4.801378,4.104683,-3.654791,-3.197707,64.0,283.0,0.0,0.0
-0.532928,-0.102821,-0.719534,0.202722,1.402364,-2.406448,-0.213415,-1.423739,0.304421,-0.155168,0.370807,0.174605,-0.287712,1.515106,0.72162,65.0,1.0,152.0,125.0
-1.869662,-1.360963,-0.021087,0.202722,0.329907,-1.104955,1.152636,-0.84528,1.693064,-1.627788,0.7267,-1.008723,-1.166191,0.974967,1.202112,65.0,2.0,151.0,125.0
-0.933948,-2.088796,0.267107,0.202722,0.75239,-1.290883,-0.151753,-1.944353,1.572313,-0.339245,0.966896,0.026213,-0.287712,2.209569,1.332458,65.0,3.0,150.0,125.0
0.536459,-0.145761,-0.604256,0.202722,-0.352566,-0.361245,0.680684,-1.076663,1.934568,-1.811865,1.526516,-0.034665,-0.287712,0.126178,0.005995,65.0,4.0,149.0,125.0
-0.532928,-0.52578,-0.339796,0.202722,0.606146,-0.361245,1.390984,-1.250201,0.98868,-1.259633,0.657534,-1.735461,1.469246,0.589154,1.717106,65.0,5.0,148.0,125.0
-1.281499,-0.84783,-0.617819,0.202722,0.671144,-1.848665,-0.052145,-0.903126,1.049056,-1.627788,0.431171,0.810025,-0.287712,0.666317,1.058986,65.0,6.0,147.0,125.0
-0.158642,-0.042705,-1.445105,0.202722,1.158624,-0.547173,0.477911,0.716561,1.149682,-0.891478,0.124323,-1.12287,-0.287712,0.820642,-0.611232,65.0,7.0,146.0,125.0
-0.693336,-0.860712,-0.054992,0.202722,1.304868,-1.290883,-0.181398,-2.060045,1.954693,-1.627788,0.63867,-0.605402,0.590767,-0.568286,1.418077,65.0,8.0,145.0,125.0
0.269112,-0.521486,-1.11792,0.202722,1.109876,-0.547173,1.22497,-1.250201,0.888054,-1.44371,0.754367,-0.540719,-0.287712,-0.336798,0.114616,65.0,9.0,144.0,125.0
0.108704,-0.832801,-0.192308,0.202722,1.158624,-0.7331,1.096903,-0.440358,1.069181,0.581143,0.8927,-1.396824,-1.166191,-1.031261,-1.462315,65.0,10.0,143.0,125.0
-0.452724,-1.773187,-0.763611,0.202722,0.719892,-0.919028,0.992552,-0.613896,1.350935,-1.075555,0.719155,-0.799453,0.590767,1.05213,-0.025953,65.0,11.0,142.0,125.0
